,julday,LNOx,LNOxEm,sqrtWS
3404,506,4.262679877,7.265206213,0.966178037
3405,506,4.124712099,7.095505458,1.056645636
3406,506,4.037774211,6.928994138,1.072380529
3407,506,3.912023005,6.838665019,0.983107319
3408,507,3.868071118,6.702222018,1.161895004
3409,507,3.562465529,6.530139537,1.072380529
3410,507,3.501042717,6.448702251,1.297497592
3411,507,3.485844856,6.402424625,1.190168055
3412,507,3.610917913,6.374600496,1.032714869
3413,507,4.014579594,7.108570756,0.707106781
3414,507,5.177561165,7.772236889,1.140175425
3415,507,5.05751888,8.154224481,1.040672859
3416,507,4.876722877,8.07822694,1.62788206
3417,507,4.927615938,8.289239016,1.788854382
3418,507,4.706372066,8.415913604,2.045360604
3419,507,4.713127327,8.227293123,1.936491673
3420,507,4.697749367,8.207367411,1.765361153
3421,507,4.596129441,8.184184994,1.58113883
3422,507,4.643910014,8.140681267,1.224744871
3423,507,4.721618999,8.063181954,1.168973909
3424,507,4.473351611,7.941896798,1.488959368
3425,507,4.366278278,7.797812272,1.329285522
3426,507,4.615120517,7.903541113,1.366199107
3427,507,4.14234076,7.591417484,1.673320053
3428,507,3.34462703,7.154326725,2.105587804
3429,507,2.965273066,6.977956958,2.224859546
3430,507,3.290265821,6.952605758,2.272993621
3431,507,2.853592506,6.760923973,2.394472802
3432,508,2.750470917,6.520531136,2.081585934
3433,508,2.928523524,6.636648204,1.940747279
3434,508,2.830267834,6.184174082,1.870828693
3435,508,3.286534473,6.12685984,1.271416533
3436,508,3.389462125,6.082298607,1.231462545
3437,508,3.900962058,6.169069055,0.948683298
3438,508,3.883623531,6.439821254,0.921954446
3439,508,3.664842876,6.761300237,0.894427191
3440,508,3.816612821,7.272937078,1.154772705
3441,508,3.875359021,7.589282518,1.983305322
3442,508,4.014579594,7.769279024,1.857417562
3443,508,4.266896327,7.830489136,1.663430191
3444,508,4.08007659,7.757814364,1.549193338
3445,508,4.311470041,7.89837346,1.570668647
3446,508,3.876395828,7.959933788,1.658312395
3447,508,4.110053856,7.9484557,1.722498186
3448,508,4.271095074,7.98949518,1.607326974
3449,508,4.282896669,8.053783864,1.741694577
3450,508,3.808882247,7.783412907,1.991732914
3451,508,3.34462703,7.593616846,2.117427685
3452,508,3.06105174,7.291818333,2.073644135
3453,508,3.075005454,7.146381012,2.171750446
3454,508,3.288401888,7.063739561,2.327337535
3455,508,2.7631695,6.837132052,1.957932583
3456,509,2.224623552,6.25187474,2.125205872
3457,509,2.402430428,6.239452169,1.940747279
3458,509,1.824549292,5.661438625,1.897366596
3459,509,2.824350657,5.437424493,1.251798706
3460,509,3.387774361,6.015182811,1.183215957
3461,509,5.732531888,7.933022596,0.912688337
3462,509,5.495527536,7.957299771,1.13291659
3463,509,4.885072071,8.438286479,1.264911064
3464,509,4.650621449,8.45605197,0.991715685
3465,509,4.717158688,8.350050883,1.24498996
3466,509,4.821490512,8.425872073,1.802775638
3467,509,4.603168183,8.341077997,1.979014906
3468,509,4.631812117,8.250804112,1.983305322
3469,509,4.337944122,8.29919083,1.962141687
3470,509,4.262679877,8.272404836,2.01246118
3471,509,4.17975744,7.902158541,2.032978111
3472,509,4.249922794,7.985699766,2.029039181
3473,509,5.094056902,8.600040433,2.020643462
3474,509,5.191010514,8.41135461,1.591697207
3475,509,5.230573714,7.987051286,1.080277742
3476,509,5.149237144,7.79074054,0.741619849
3477,509,5.121878473,7.481098887,1.016366076
3478,509,4.386392092,6.515367652,1.224744871
3479,509,4.329416684,6.232855987,1.110630452
3480,510,4.034240638,5.710397613,1.24498996
3481,510,3.698829785,5.631926269,1.251798706
3482,510,3.414442608,5.083374255,1.231462545
3483,510,3.27336401,5.361524414,1.297497592
3484,510,3.568123253,5.681602416,1.251798706
3485,510,5.404477562,7.598873187,0.991715685
3486,510,5.739149618,8.021764752,0.95760117
3487,510,5.359412466,8.418464319,0.957340065
3488,510,4.575741375,8.350824359,0.894427191
3489,510,4.839451482,8.473382864,1.516575089
3490,510,5.118293169,8.460797944,1.843908891
3491,510,4.946274535,8.358910145,1.879760623
3492,510,4.526667958,8.258464988,1.857417562
3493,510,4.452601587,8.24186264,1.991732914
3494,510,4.868303386,8.476390598,2.037154879
3495,510,4.864452784,8.375284784,2.179449472
3496,510,4.649187071,8.298223737,2.167948339
3497,510,4.769836808,8.410982773,2.198408515
3498,510,4.945563297,8.398045363,2.061552813
3499,510,4.347046916,8.05796279,1.648180815
3500,510,5.035978102,7.926358096,0.983361582
3501,510,5.261134575,7.485146526,0.670820393
3502,510,4.872904621,6.74494038,0.591607978
3503,510,3.805550761,6.204416633,1.161895004
3552,513,3.879499814,6.41263309,1.040913061
3553,513,3.587676949,6.133796977,0.903603896
3554,513,3.47506723,5.996857817,1.056645636
3555,513,3.614963771,5.993322706,1.161895004
3556,513,3.299533728,6.061125808,1.132695899
3557,513,4.80688579,7.561464139,1.095445115
3558,513,4.660604893,7.893362992,1.290929897
3559,513,4.327438444,8.390790619,1.217990148
3560,513,3.55820113,8.384154662,1.329097438
3561,513,4.214347355,8.276424406,1.168973909
3562,513,4.427836171,8.364440548,1.46628783
3563,513,4.784570814,8.433355835,1.732050808
3564,513,4.553350437,8.363509198,1.522005256
3565,513,4.479606963,8.42010321,1.488791456
3566,513,4.747103682,8.465735346,1.511125408
3567,513,4.506454213,8.498853625,1.770169483
3568,513,4.442651256,8.482344674,1.658312395
3569,513,4.648229675,8.386946729,1.870828693
3570,513,4.519067487,8.356037488,2.016556471
3571,513,4.239886868,8.045502639,1.839429259
3572,513,4.49088104,7.921946367,1.532970972
3573,513,4.932313327,7.753899441,0.921954446
3574,513,4.745366816,7.407341386,0.930859818
3575,513,4.35221155,7.167679535,1.258173279
3576,514,4.390738575,6.848378974,1.118033989
3577,514,4.360547603,6.876979348,0.683008053
3578,514,4.48187197,6.732973808,0.948683298
3579,514,4.396299294,6.566954277,1.102950588
3580,514,4.12147323,6.694674431,1.072380529
3581,514,4.523960131,7.365855532,1.06465957
3582,514,5.280916852,7.808623767,0.885155354
3583,514,5.088213429,8.145092198,0.957340065
3584,514,4.259859001,8.270281374,1.147606204
3585,514,4.590564034,8.357128993,1.527579785
3586,514,4.822697999,8.359221477,1.825650569
3587,514,4.502583597,8.29715689,1.914941252
3588,514,4.368181228,8.223168116,1.970659788
3589,514,4.191168747,8.141276318,2.117427685
3590,514,4.242045918,8.198505565,2.213594362
3591,514,4.062165664,7.946254718,2.305862095
3592,514,3.915018514,7.781823442,2.247220505
3593,514,3.793239469,7.73744021,2.167948339
3594,514,3.874321138,7.606981926,2.05353354
3595,514,3.342861805,7.438315903,1.7272811
3596,514,4.019980147,7.095634054,1.024695077
3597,514,4.502583597,6.897829555,0.605805249
3598,514,4.229749199,6.876892294,0.645755372
3599,514,3.986202404,6.71241722,0.645755372
3600,515,4.313480092,6.544669369,0.5
3601,515,4.426641427,6.367900989,0.547722558
3602,515,4.117409835,6.116733251,0.605392435
3603,515,3.71235181,6.044168872,0.707106781
3604,515,3.840527004,5.847797736,0.774596669
3605,515,4.077537444,6.249377386,1.110630452
3606,515,3.995444614,6.321821849,1.154772705
3607,515,4.21508618,6.840698814,0.939946807
3608,515,3.894876847,7.24872659,1.437532608
3609,515,4.056988776,7.530228878,1.271416533
3610,515,4.189654742,7.731919247,1.61245155
3611,515,4.005513349,7.706068369,1.793460342
3612,515,4.06731589,7.686388305,1.793460342
3613,515,3.798854307,7.643752662,2.041200627
3614,515,3.881563798,7.709102985,1.932226695
3615,515,3.908014984,7.61289816,2.081706031
3616,515,3.854393893,7.703808177,2.081706031
3617,515,3.867025639,7.732217517,1.957804893
3618,515,3.584906864,7.679154398,1.774823935
3619,515,4.148674907,7.435645855,1.341640786
3620,515,4.545950826,7.125958808,0.763871717
3621,515,4.451436086,6.973178665,0.78517514
3622,515,4.180522258,6.828677689,0.670820393
3623,515,3.959860335,6.623967108,1.161895004
3624,516,4.092676505,6.434710524,1.056645636
3625,516,4.009149716,6.120322946,0.885155354
3626,516,3.589059119,5.888194903,0.577494589
3627,516,3.453157121,5.689746979,0.84646323
3628,516,3.580737295,5.652498799,1.154772705
3629,516,3.555348061,5.547156329,1.284523258
3630,516,3.826465117,6.350848154,1.238143772
3631,516,2.962692419,6.456235508,1.110405331
3632,516,3.2047769,6.84027192,1.016366076
3633,516,4.214347355,7.282418675,0.983361582
3634,516,4.647750634,7.56452489,1.080046295
3635,516,4.909340576,7.656502685,0.885155354
3636,516,4.876341706,7.658238644,1.251798706
3637,516,4.975698724,7.770857694,0.966178037
3638,516,4.718052343,7.748467876,0.866025404
3639,516,3.933784497,7.702423807,1.06465957
3640,516,4.399375273,7.770219747,1.095445115
3641,516,4.470495283,7.641455055,0.921954446
3642,516,4.378896742,7.530452089,1.154772705
3643,516,3.697591395,7.392669499,1.154772705
3644,516,4.157319361,7.182301388,1.251598977
3645,516,4.414009681,7.063447465,1.251598977
3646,516,4.008241863,6.70549723,1.310152663
3647,516,3.988057692,6.394625096,1.238143772
3648,517,3.449987546,5.880774954,1.183215957
3649,517,3.051639905,5.571946324,1.360147051
3650,517,2.433613355,5.509488737,1.297497592
3651,517,2.463853241,5.386724244,1.353883304
3652,517,2.952302716,5.573445929,1.396424004
3653,517,5.115295565,7.713440716,1.238143772
3654,517,4.919250732,7.935043985,1.360147051
3655,517,5.75653304,8.441261315,0.894427191
3656,517,5.612397913,8.528904217,0.785493475
3657,517,5.092522454,8.388057315,1.154772705
3658,517,5.273255936,8.492939871,1.653329973
3659,517,5.306781445,8.368445811,1.140175425
3660,517,5.563945529,8.319363077,0.82643814
3661,517,5.861213483,8.387641758,1
3662,517,5.27094617,8.500768994,1.110405331
3663,517,5.499215309,7.976167951,0.991463565
3664,517,5.856217398,8.486976304,0.921954446
3665,517,5.067330638,8.236562202,0.95760117
3666,517,4.540098189,7.991403136,0.856446145
3667,517,4.678885224,7.538814606,0.695341643
3668,517,5.052097084,7.650871786,0.71902712
3669,517,4.444414407,7.129610162,0.730410843
3670,517,3.891820298,6.482950362,0.866025404
3671,517,3.608211551,6.287441035,1.024695077
3672,518,3.161246712,5.794060414,1.125610945
3673,518,3.126760536,5.863953197,1.154772705
3674,518,2.598979106,5.421080718,1.251798706
3675,518,3.003204288,5.684035347,1.231665539
3676,518,3.131136911,5.643861859,1.284523258
3677,518,5.043425117,7.261310835,1.024695077
3678,518,4.392595586,7.433727286,1.622806211
3679,518,4.565389316,8.180105029,1.322875656
3680,518,3.86388263,8.097529151,1.354067945
3681,518,3.451573589,7.979429249,1.414213562
3682,518,4.49535532,7.948565507,1.830300522
3683,518,4.287028906,7.904767767,1.923538406
3684,518,4.177459469,7.891041924,1.760681686
3685,518,4.300680995,8.020710356,1.5
3686,518,4.56017282,8.045340478,1.596871942
3687,518,4.49535532,8.045097237,1.61245155
3688,518,4.301358732,8.116889541,1.426008415
3689,518,3.988984047,8.121712625,1.843908891
3690,518,3.801091445,7.966777148,2.085665361
3691,518,3.568123253,7.661379984,1.953586445
3692,518,2.944438979,7.161800364,1.906043022
3693,518,2.778819272,6.828189689,1.983305322
3694,518,2.809402695,6.717421066,2.016556471
3695,518,2.727852828,6.485078983,2.198522231
3696,519,2.066862759,5.852397692,2.109502311
3697,519,2.098017927,5.707891112,1.897366596
3698,519,1.578978705,5.642041129,1.843908891
3699,519,1.757857918,5.303244232,1.575912434
3700,519,2.684440335,5.759936312,1.443260198
3701,519,4.197201948,7.527911069,1.527416119
3702,519,4.625462889,7.84584821,1.68330033
3703,519,4.727387819,8.301982966,1.798193538
3704,519,4.354141431,8.156453042,1.919114379
3705,519,4.100160948,8.289335863,1.74642492
3706,519,4.723841716,8.313010363,1.825787501
3707,519,4.439115602,8.249944046,1.712600362
3708,519,3.882594195,8.269422227,2.008233054
3709,519,3.546739687,8.361070487,1.970532923
3710,519,4.308783673,8.391974437,2.057425576
3711,519,3.852273001,8.403480717,2.202271555
3712,519,3.996364154,8.44076145,2.125205872
3713,519,3.654546775,8.380754042,2.125323505
3714,519,3.876395828,8.3290976,2.077618829
3715,519,3.504054767,7.988292754,2.081706031
3716,519,3.430756184,7.935374074,2.152556619
3717,519,3.124565145,7.627196795,1.848512916
3718,519,3.086486637,6.887450244,1.653329973
3719,519,4.229021132,6.660386648,0.991715685
3720,520,4.486949555,6.201946002,0.774596669
3721,520,3.672495975,5.93633159,1.310343466
3722,520,2.93385687,5.568516407,1.472073368
3723,520,3.62700405,5.674093238,0.885155354
3724,520,2.613739522,5.833880381,2.020643462
3725,520,3.539508997,7.413154442,1.970659788
3726,520,3.473518043,7.890057711,2.049390153
3727,520,4.209160237,8.35319846,2.073644135
3728,520,4.172847624,8.414931016,2.016556471
3729,520,4.153399325,8.358101211,2.093680969
3730,520,3.798854307,8.181993813,1.927822606
3731,520,3.827553849,8.272157185,1.793460342
3732,520,4.120661871,8.34746912,1.717556404
3733,520,4.115779843,8.383327208,1.62788206
3734,520,4.599152114,8.475246154,1.522169504
3735,520,4.644390899,8.384877251,1.437532608
3736,520,4.342505877,8.50197483,1.770028248
3737,520,4.356708827,8.501056971,2.109502311
3738,520,4.436159643,8.384837246,2.117427685
3739,520,4.075841091,8.130904374,2.065671804
3740,520,4.105119635,8.002984508,2.113409567
3741,520,4.004602187,7.719864516,1.936491673
3742,520,3.749504076,7.462167284,2.004120755
3743,520,3.823191792,7.409573866,1.741694577
3744,521,3.493472658,7.03827705,1.732050808
3745,521,3.356897123,6.832006822,1.712746333
3746,521,3.839452313,6.613134955,1.154556192
3747,521,3.23277873,6.410387272,1.271613149
3748,521,4.038655656,6.375537256,0.856154192
3749,521,4.374498368,7.21835453,1.048808848
3750,521,4.743191484,7.784704771,1.183215957
3751,521,3.065724645,7.986198035,1.390503506
3752,521,3.353406718,8.196956569,1.396424004
3753,521,4.504244267,8.311029978,1.264911064
3754,521,4.374498368,8.333027533,1.58113883
3755,521,4.847724131,8.352801291,1.62265215
3756,521,4.635699391,8.258405417,1.505489953
3757,521,4.236278058,8.16053011,1.46628783
3758,521,4.476768471,8.289615948,1.360147051
3759,521,3.970291914,8.206699993,1.538505769
3760,521,3.691376334,7.979036675,1.360147051
3761,521,3.703768067,7.855023842,1.843908891
3762,521,4.024458435,7.701855989,1.953586445
3763,521,3.815512105,7.421580163,1.779606698
3764,521,3.152736022,7.289238504,2.12908431
3765,521,2.697999865,7.118715722,2.224859546
3766,521,3.293983297,7.087942771,2.053411795
3767,521,3.141994781,7.103163894,2.2435463
3768,522,2.944438979,6.770030281,2.48997992
3769,522,2.90416508,6.545744018,2.294994553
3770,522,3.058707073,6.160638141,1.923538406
3771,522,3.032546247,6.16036292,1.384377116
3772,522,3.875359021,6.161562152,0.974679434
3773,522,4.139955073,6.253160941,1.040913061
3774,522,3.934762492,6.209119075,1.10317723
3775,522,3.448398983,6.638204818,1.176222768
3776,522,3.042138646,7.065706404,1.779466212
3777,522,3.234749174,7.449567552,1.663430191
3778,522,3.959860335,7.755078489,1.402319507
3779,522,4.143928062,7.716889166,1.727136358
3780,522,4.080921542,7.706747148,1.901709757
3781,522,4.077537444,7.736463116,1.991732914
3782,522,3.840527004,7.6938659,2.049390153
3783,522,3.704998836,7.633352777,2.065550774
3784,522,3.695110004,7.686239338,1.987460691
3785,522,3.71235181,7.829341582,1.940747279
3786,522,4.118223836,7.806121509,1.643167673
3787,522,4.258445573,7.491789371,1.264911064
3788,522,4.442062848,7.259924823,0.84646323
3789,522,4.159664028,7.024747659,0.5
3790,522,4.02087741,6.826901812,0.618869938
3791,522,4.006423681,6.471790078,0.562583327
3792,523,3.815512105,5.976869118,0.695341643
3793,523,3.054001182,5.556960647,1.087887862
3794,523,3.414442608,5.505886218,1.110630452
3795,523,3.548179572,5.389252516,1.258371964
3796,523,3.903990834,5.850614382,1.204159458
3797,523,5.395897695,7.754883899,1.048808848
3798,523,5.672119794,7.901749665,0.921954446
3799,523,5.645446898,8.31763041,0.930859818
3800,523,5.123963979,8.396528099,0.921954446
3801,523,4.777020443,8.2571266,1.147606204
3802,523,4.721173862,8.305037368,1.807346121
3803,523,4.607667066,8.281840495,1.678243129
3804,523,4.382651439,8.072880084,1.7272811
3805,523,4.372607413,8.21309326,1.910497317
3806,523,4.538496053,8.314785068,1.966341781
3807,523,4.386392092,8.329103606,1.906043022
3808,523,4.377014093,8.294276893,2.016556471
3809,523,4.6121458,8.374637647,2.016556471
3810,523,4.584967479,8.297826694,1.861853915
3811,523,5.050176469,7.892684204,1.161895004
3812,523,4.941285216,7.566612082,0.73006849
3813,523,4.878626551,7.011539469,0.948683298
3814,523,4.261270434,6.440336809,1.140175425
3815,523,4.272490748,6.205000801,1.087887862
3816,524,3.797733859,5.81432672,1.217990148
3817,524,3.54240755,5.385187546,1.329285522
3818,524,3.288401888,5.241860671,1.264911064
3819,524,3.34462703,5.277452106,1.384377116
3820,524,3.71235181,5.716255948,1.46065054
3821,524,5.003610679,7.524430497,1.47766708
3822,524,5.338499156,8.05141866,1.532970972
3823,524,4.570061009,8.366322172,1.284523258
3824,524,4.514698283,8.505995531,0.939946807
3825,524,4.813403125,8.364968505,0.957340065
3826,524,4.595624773,8.342451384,1.5
3827,524,4.835090722,8.336477689,1.932097306
3828,524,4.598648969,8.222340349,1.843908891
3829,524,4.521788577,8.223374728,1.910497317
3830,524,4.681668157,8.38418086,1.970532923
3831,524,4.711330382,8.48861041,2.045360604
3832,524,4.692264893,8.415320898,2.028915967
3833,524,4.670957927,8.37915591,2.016680441
3834,524,4.956179108,8.388868405,1.61245155
3835,524,5.021904886,8.120913194,1.132695899
3836,524,4.825910853,7.845414089,0.707106781
3837,524,4.080921542,7.041193039,0.816394512
3838,524,3.663561646,6.688881348,1.080277742
3839,524,4.030694535,6.38329504,1.278084504
3840,525,3.549617387,5.637572146,1.284523258
3841,525,3.479700443,5.638691541,1.40836785
3842,525,3.072693315,5.393688624,1.366199107
3843,525,2.501435952,5.38270194,1.080046295
3844,525,2.442347035,5.825641072,1.449137675
3845,525,4.508659286,7.673897631,1.460479373
3846,525,5.162211234,8.169194838,1.24498996
3847,525,4.432600921,8.408212564,1.341640786
3848,525,4.070734697,8.409000349,1.197288603
3849,525,4.339249605,8.398213206,1.125388822
3850,525,4.446760449,8.428329251,1.176010204
3851,525,4.870990012,8.40507836,1.861853915
3852,525,4.589040804,8.327092984,1.953586445
3853,525,4.354783898,8.347959068,1.901709757
